sourate,versets,ahkam
9,112,14121021210212141212121212102121101021142111012111021211121211111010120
9,113,2211211112121412101012101012111024121021210121111110121010210120
9,114,1221010211022111211212011211141211141111141221111211111101121022111210120
9,115,1221211111102101101210121111114112112211111010120
9,116,122112101122110101102112112112221211211212120
9,117,1121211121110121211012211211121221101011121012211211211212010122111010122110121120
9,118,111121112111211212210110110101121110121011010121110114612101111211411011221110101124122111121120
9,119,41111212121221122112120
9,120,22111010121111010112101021121111211212112101211211101201221111210212110112121121210112212121121121101212101211212211011120101211111212112211012212121101010120
9,121,1212121111212121212121210121211012111110110111121101122210120
9,122,122101012111212612110211112111011201041111111121211112121011012114110101111010120
9,123,41111212122121211211210121101122101012101412211101120
9,124,112412110212110122121111021012142221121212121210102221101010120
9,125,11212121211212121010101012101101221102120
9,126,112110112101012121121211010111011221221121011120
9,127,112412110211211101101210101012120112122112111211211211210101210120
9,128,11041101212012111012101101211101210110121010121121120
9,129,1121110110101121412112111101111011111101010120
10,1,1012110211211106210122101210120
10,2,121141111010101041211120101012114111111212141211011110101211110210212112221211220
10,3,12111121121111221101012111122120121101011111010121212101212101101221112111101012111211120
10,4,1101101110122101211101221011010112121211011121212111221211010111211121101212012211210122122210120
10,5,11121111011421011122111121211110121111211012121112121112101111110221110210120
10,6,1210121101122112111211122110101122111021120
10,7,121212102114121121012110210114121121101022122120
10,8,14111021141122210120
10,9,12121212111221211021011121221101021210111010212141220
10,10,1021022102112121111110221221211102101101011211102120
10,11,11011112114111010211210101111111010111101111121210211412210211010120
10,12,11211012211112211214102110104121141102101112111110101412112121211111101012122210120
10,13,11101010101211210110141121410101111210112112221101212111010101010120
10,14,1211021014111010112101101121110110120
10,15,1121021101022121122211212102114110111021010124101101102121410111121210411041011111222411116121101101121211010120
10,16,110412121101211010141021212110110121011122101411210120
10,17,110101112101211211110101111221412221011010120
10,18,1101211221212211110121211101122141411141212121101111212112210111122112101011021211221410120
10,19,1221411412221121011211021112111011111111101102221101120
10,20,1122110412111101211211211012101011211211414111210121120
10,21,1141101411011221011411101012112024221211211011101012111210121210120
10,22,1112111110101110101112121210101011110111212211121112124102210212141110101121112211461210121110111211012111211101210121021211212112120
10,23,11612210121010211010111010114111411221011014121112210121102121102101110111111212121010120
10,24,1221110121102141012102111141101111212101011410114110102111214111101011011211110112101412102121110412410121010101221110221221110101101011211111102211102111120
10,25,12110412211211102121411212120120
10,26,112110120102112121210111211011212111014111021012110222120
10,27,112111211211411112110121101110111411212110212112410110121101112110110110141110214110222120
10,28,1101101110122121211121101212110121011141101110210110121114114121012210120
10,29,112121122101211011012141012111012120
10,30,1211102111016101101111211021101111110142210120
10,31,1012101112114110101122101110110102111210110111101111101101111101111211110101111221211101121120
10,32,121112111110111221010111112111410120
10,33,12111101111111111211141210210120
10,34,10101211411221011010112121211211011010112121211410120
10,35,1010121141122104110111121102101111121041101111112111112211414121021211010110120
10,36,121111101110121101212210211011101012211221210120
10,37,122121010211210121221211212102112101110111021012121012111102120
10,38,1012210121101021211201210211011012221211212102120
10,39,1011212101221101211410110102121211111121121011012101012121112120
10,40,110122101112110122101112111110111010120
10,41,1121121112112111011110121214211610111111412410120
10,42,11012210112111011112110111211022210120
10,43,1101221211110111121101010111022210120
10,44,1221210114110212124112111010120
10,45,11011011101110101412211212211121211011010111121112114121122210120
10,46,114111211011211110101111121111021011101221121012210120
10,47,111112112211241121101111011210101110210120
10,48,11221122101011212102120
10,49,141011110212121010122412111112101110124111110121010121212121010120
10,50,10111010101210121212101012142101011101010120
10,51,11212211121212146211101212121010120
10,52,1221112111222121010110101011212121010120
10,53,110121211111011102114122112141212110120
10,54,11012111102111021010110110121112221114111012111111011210101110210120
10,55,141212121122110101141210121121212101110210120
10,56,1110211211110110120
10,57,41114110410120111211101141121121112110111010120
10,58,10110121111011211211101012111012410120
10,59,101110161211211121021110120112211221062111111010112110120
10,60,1212121101211121011110101211122112101011411212101110210120
10,61,1212121021210210112102212101211011101214110101210101221211210111111120211121010112114114101112211141011122121220
10,62,141210141212101011010121010120
10,63,11212121221120
10,64,11101021012110211021112102111121212111101010120
10,65,1210121101101201111211210111210120
10,66,14121211211221112101011211111211021122121114112111211112110101210120
10,67,111211111110111012211221101101222111221110210120
10,68,2211121112102121101111221122112101011012112210221241122111212210120
10,69,10121211012111210111210120
10,70,122110212110210111012121110121121122210120
10,71,1011101011121010211101221011221111110122211022122121111211110111014101101114110122110101101101012212041111212120
10,72,1121110101211011201010101011121121111011012111010120
10,73,11121111021112121010111102101411110101121112122121210101212111012120
10,74,12110212101211101210110142121011211222110121211212121011211101112121010120
10,75,1211021210114212211210101111121221210101212210120120
10,76,11441110111012122412221101220
10,77,212411221101114411011010221210112120
10,78,24110121101121411021101241211211110101411010112101112110120
10,79,121101010221112110120
10,80,11441111121114410241212020
10,81,1161010212221012111011221110114122121011111010120
10,82,111121011111212110111010120
10,83,142111241211112210121210122101011111101210111011210101122101011122111010120
10,84,121222101121210212121211110111141212120120
10,85,1221121111021122101021011101012120
10,86,111211011111010102120
10,87,110104122211211211121101121101122101212110101211221211111010120
10,88,12122114121210110101111122121102210121102112111212121111101014102110101012121101210121211101210120
10,89,2110121101112101221211161121121210120
10,90,1210211410421010111011101010111212102110101121410111011121212112241211114211012141042111111010120
10,91,6211101101101112111010120
10,92,1010111211111111211101011212112121214110221212120
10,93,11101102141042111111021110212111211101121241110101121111021011010101211222221101120
10,94,112121211261210411011011121101210121121011110411011111112121211010120
10,95,1212121112111212212111211102120
10,96,12121110110101111111210120
10,97,110410101121101211101210120
10,98,110221010110211011114221412101211162121102101012101011012110211102101220
10,99,110411111211121010111101210111211011411212210120
10,100,122111010121011121101211101110111121210120
10,101,11212221122110101121010221121112101210120
10,102,110121121121011211211101210110101211414111210121120
10,103,121121112112121212111101102121010120
10,104,10411141121210211222214101112110121122121121010112112111210111011012111010120
10,105,110110101112112212121211010120
